d,id,ticker,r,price,vol_021,vol_063
2008-04-08,17830,UTX,0.00013899,71.8,0.244014533,0.260489491
2008-04-09,17830,UTX,-0.013883937,70.81,0.238984646,0.249845143
2008-04-10,17830,UTX,0.014580191,71.85,0.219667193,0.25153347
2008-04-11,17830,UTX,-0.03282179,69.53,0.251006301,0.259654477
2008-04-14,17830,UTX,0.00659421,69.99,0.251480793,0.259347645
2008-04-15,17830,UTX,0.012071841,70.84,0.24977837,0.260115663
2008-04-16,17830,UTX,0.024954042,72.63,0.261260225,0.263875133
2008-04-17,17830,UTX,-0.025660431,70.79,0.256558275,0.268803747
2008-04-18,17830,UTX,0.024006524,72.51,0.26172367,0.258833508
2008-04-21,17830,UTX,-0.005808839,72.09,0.263261162,0.259179621
2008-04-22,17830,UTX,-0.00905689,71.44,0.258356845,0.258651859
2008-04-23,17830,UTX,0.005861786,71.86,0.258648469,0.235340666
2008-04-24,17830,UTX,0.011621211,72.7,0.258906119,0.232334831
2008-04-25,17830,UTX,-0.000275038,72.68,0.258436349,0.23227952
2008-04-28,17830,UTX,0.004940774,73.04,0.252972211,0.230920591
2008-04-29,17830,UTX,0.000957541,73.11,0.253047133,0.230436672
2008-04-30,17830,UTX,-0.008792541,72.47,0.227982129,0.230813435
2008-05-01,17830,UTX,0.02762684,74.5,0.245993263,0.236943955
2008-05-02,17830,UTX,0.00802174,75.1,0.244954965,0.236372513
2008-05-05,17830,UTX,-0.00641151,74.62,0.243670227,0.236739993
2008-05-06,17830,UTX,0.000803677,74.68,0.24367198,0.231908227
2008-05-07,17830,UTX,-0.022341728,73.03,0.257733622,0.235981445
2008-05-08,17830,UTX,0.014005464,74.06,0.255800904,0.237237611
2008-05-09,17830,UTX,-0.012636505,73.13,0.256493259,0.238679613
2008-05-12,17830,UTX,0.01949964,74.57,0.232926652,0.241652849
2008-05-13,17830,UTX,0.004683018,74.92,0.232683401,0.239437843
2008-05-14,17830,UTX,0.007447201,75.16,0.231017557,0.238315184
2008-05-15,17830,UTX,-0.011642512,74.29,0.221841485,0.238260891
2008-05-16,17830,UTX,-0.004451895,73.96,0.200533279,0.236266423
2008-05-19,17830,UTX,0.005393429,74.36,0.184889461,0.236226494
2008-05-20,17830,UTX,-0.012994058,73.4,0.190024511,0.237775274
2008-05-21,17830,UTX,-0.018979986,72.02,0.199551433,0.238617073
2008-05-22,17830,UTX,-0.002502128,71.84,0.1988682,0.235720357
2008-05-23,17830,UTX,-0.025803054,70.01,0.213480703,0.23891994
2008-05-27,17830,UTX,0.011220811,70.8,0.218040486,0.240092808
2008-05-28,17830,UTX,-0.008083584,70.23,0.218202837,0.240413387
2008-05-29,17830,UTX,0,70.23,0.218082969,0.239563606
2008-05-30,17830,UTX,0.011467002,71.04,0.221066323,0.236113441
2008-06-02,17830,UTX,-0.00437355,70.73,0.195647682,0.234047111
2008-06-03,17830,UTX,-0.013808906,69.76,0.195793,0.235281739
2008-06-04,17830,UTX,-0.007192806,69.26,0.195967572,0.234526148
2008-06-05,17830,UTX,0.010198815,69.97,0.201110058,0.233906286
2008-06-06,17830,UTX,-0.043224879,67.01,0.236452869,0.246500114
2008-06-09,17830,UTX,0.0080267,67.55,0.231607543,0.244016541
2008-06-10,17830,UTX,-0.00698232,67.08,0.229827345,0.235912649
2008-06-11,17830,UTX,-0.006430632,66.65,0.213524027,0.236197228
2008-06-12,17830,UTX,0.018875727,67.92,0.22699022,0.2391131
2008-06-13,17830,UTX,0.00937888,68.56,0.228362383,0.238652573
2008-06-16,17830,UTX,0.004656143,68.88,0.228807427,0.238757824
2008-06-17,17830,UTX,-0.006846383,68.41,0.229069894,0.22972923
2008-06-18,17830,UTX,-0.004982392,68.07,0.226679175,0.227864416
2008-06-19,17830,UTX,0.010957744,68.82,0.23014113,0.22882032
2008-06-20,17830,UTX,-0.000291042,68.8,0.222850502,0.225516242
2008-06-23,17830,UTX,0.000290958,68.82,0.223009315,0.225471272
2008-06-24,17830,UTX,-0.00963628,68.16,0.207823166,0.225741784
2008-06-25,17830,UTX,-0.031900452,66.02,0.227870323,0.234402778
2008-06-26,17830,UTX,-0.050162355,62.79,0.279668447,0.253427968
2008-06-27,17830,UTX,-0.026466159,61.15,0.288207415,0.258113838
2008-06-30,17830,UTX,0.008953795,61.7,0.286348631,0.248345199
2008-07-01,17830,UTX,-0.016670179,60.68,0.288245185,0.250001715
2008-07-02,17830,UTX,-0.016281833,59.7,0.289075115,0.251438497
2008-07-03,17830,UTX,0.022361116,61.05,0.306939098,0.254327176
2008-07-07,17830,UTX,-0.00772879,60.58,0.301241435,0.254448564
2008-07-08,17830,UTX,0.019452566,61.77,0.283643897,0.25820624
2008-07-09,17830,UTX,-0.010578758,61.12,0.281116514,0.257688735
2008-07-10,17830,UTX,0.017033109,62.17,0.290868523,0.258386359
2008-07-11,17830,UTX,-0.024093942,60.69,0.299331864,0.254750309
2008-07-14,17830,UTX,0.005914475,61.05,0.289815816,0.254659729
2008-07-15,17830,UTX,-0.016016583,60.08,0.287194012,0.254501743
2008-07-16,17830,UTX,0.0169987,61.11,0.296162556,0.251487132
2008-07-17,17830,UTX,0.057085189,64.7,0.367303334,0.274174038
2008-07-18,17830,UTX,-0.009472725,64.09,0.36799052,0.269724164
2008-07-21,17830,UTX,-0.000624195,64.05,0.364679508,0.269617435
2008-07-22,17830,UTX,0.018868858,65.27,0.372702865,0.272337549
2008-07-23,17830,UTX,0.007783629,65.78,0.374312226,0.272571893
2008-07-24,17830,UTX,-0.02431216,64.2,0.38139526,0.275091765
2008-07-25,17830,UTX,0.015916655,65.23,0.371342028,0.277378543
2008-07-28,17830,UTX,-0.017943017,64.07,0.331796976,0.278940225
2008-07-29,17830,UTX,0.022378718,65.52,0.323974273,0.283125909
2008-07-30,17830,UTX,0.011080385,66.25,0.324526252,0.283883367
2008-07-31,17830,UTX,-0.034864774,63.98,0.344218869,0.28545915
2008-08-01,17830,UTX,-0.006586644,63.56,0.339146758,0.284796447
2008-08-04,17830,UTX,0.003142059,63.76,0.331764945,0.284915069
2008-08-05,17830,UTX,0.027534424,65.54,0.341004337,0.291096535
2008-08-06,17830,UTX,0.015292472,66.55,0.338888177,0.29013937
2008-08-07,17830,UTX,-0.027574712,64.74,0.352650786,0.293064566
2008-08-08,17830,UTX,0.032221274,66.86,0.364144631,0.300136142
2008-08-11,17830,UTX,0.005369558,67.22,0.350082594,0.29746403
2008-08-12,17830,UTX,-0.010618174,66.51,0.354120116,0.297728695
2008-08-13,17830,UTX,-0.001353916,66.1,0.347211292,0.297134672
2008-08-14,17830,UTX,0.000302954,66.12,0.344613811,0.296512712
2008-08-15,17830,UTX,0.010231479,66.8,0.287058331,0.297426286
2008-08-18,17830,UTX,-0.014627462,65.83,0.290136697,0.298223723
2008-08-19,17830,UTX,-0.013458156,64.95,0.29469414,0.298295601
2008-08-20,17830,UTX,-0.00308375,64.75,0.287548422,0.296275847
2008-08-21,17830,UTX,-0.008374972,64.21,0.287378462,0.296580198
2008-08-22,17830,UTX,0.027192899,65.98,0.289928932,0.298014752
2008-08-25,17830,UTX,-0.015579736,64.96,0.290767995,0.298417405
2008-08-26,17830,UTX,-0.001078581,64.89,0.283407244,0.298097913
2008-08-27,17830,UTX,0.002462964,65.05,0.272520208,0.298178183
2008-08-28,17830,UTX,0.025348982,66.72,0.284139269,0.30183386
2008-08-29,17830,UTX,-0.017082071,65.59,0.262015599,0.303490637
2008-09-02,17830,UTX,0.008652459,66.16,0.261470317,0.302998236
2008-09-03,17830,UTX,0.018865914,67.42,0.267826504,0.305225188
2008-09-04,17830,UTX,-0.038402008,64.88,0.288009746,0.31375575
2008-09-05,17830,UTX,-0.012406645,64.08,0.285142369,0.302810275
2008-09-08,17830,UTX,0.026183208,65.78,0.28417946,0.307068119
2008-09-09,17830,UTX,-0.025715836,64.11,0.274661033,0.310974919
2008-09-10,17830,UTX,-0.012399558,63.32,0.275736465,0.3116549
2008-09-11,17830,UTX,0.009587889,63.93,0.277228184,0.309827458
2008-09-12,17830,UTX,0.008255827,64.46,0.279349782,0.309684359
2008-09-15,17830,UTX,-0.021007112,63.12,0.287542274,0.312056483
2008-09-16,17830,UTX,-0.000158012,63.11,0.284109463,0.311860782
2008-09-17,17830,UTX,-0.038770974,60.71,0.308166151,0.320720746
2008-09-18,17830,UTX,0.02889839,62.49,0.325953463,0.325578042
2008-09-19,17830,UTX,0.028553443,64.3,0.342438175,0.331061904
2008-09-22,17830,UTX,-0.042573528,61.62,0.37179268,0.341324812
2008-09-23,17830,UTX,-0.024145162,60.15,0.363511413,0.343923459
2008-09-24,17830,UTX,-0.008682585,59.63,0.361620212,0.33879026
2008-09-25,17830,UTX,-0.007743907,59.17,0.361661023,0.324360708
2008-09-26,17830,UTX,0.02816171,60.86,0.378370933,0.32523583
2008-09-29,17830,UTX,-0.071507817,56.66,0.431427212,0.354709671
2008-09-30,17830,UTX,0.058275512,60.06,0.486430864,0.372703206
2008-10-01,17830,UTX,-0.01577477,59.12,0.485661686,0.372615018
2008-10-02,17830,UTX,-0.072599726,54.98,0.529552283,0.396976453
2008-10-03,17830,UTX,-0.002185386,54.86,0.51959793,0.396782554
2008-10-06,17830,UTX,-0.041117872,52.65,0.532043956,0.402238812
2008-10-07,17830,UTX,-0.049245918,50.12,0.532722128,0.412709207
2008-10-08,17830,UTX,-0.008817762,49.68,0.530831614,0.410824589
2008-10-09,17830,UTX,-0.069813208,46.33,0.5671946,0.429881273
2008-10-10,17830,UTX,0.027673531,47.63,0.580331579,0.434145545
2008-10-13,17830,UTX,0.127926087,54.13,0.758814735,0.507089559
2008-10-14,17830,UTX,-0.030004672,52.53,0.761346592,0.508801353
2008-10-15,17830,UTX,-0.064474523,49.25,0.784455112,0.509194609
2008-10-16,17830,UTX,0.071116216,52.88,0.828014247,0.530884936
2008-10-17,17830,UTX,-0.041901744,50.71,0.82611657,0.536530818
2008-10-20,17830,UTX,0.029533559,52.23,0.826698874,0.538767851
2008-10-21,17830,UTX,-0.024812295,50.95,0.820117363,0.539945591
2008-10-22,17830,UTX,-0.047221595,48.6,0.829312046,0.545369043
2008-10-23,17830,UTX,0.001850287,48.69,0.830349389,0.543969063
2008-10-24,17830,UTX,-0.028752417,47.31,0.83292642,0.545477048
2008-10-27,17830,UTX,-0.046066975,45.18,0.829024509,0.548814538
2008-10-28,17830,UTX,0.12684144,51.29,0.934278873,0.608856907
2008-10-29,17830,UTX,0.015285578,52.08,0.909277372,0.606777099
2008-10-30,17830,UTX,0.028208376,53.57,0.91653673,0.60996757
2008-10-31,17830,UTX,0.025616088,54.96,0.887539879,0.612484001
2008-11-03,17830,UTX,-0.013002163,54.25,0.888663071,0.609823499
2008-11-04,17830,UTX,0.053825087,57.25,0.894867985,0.619297848
2008-11-05,17830,UTX,-0.064573722,53.67,0.907838341,0.629764649
2008-11-06,17830,UTX,-0.058704903,50.61,0.93231825,0.635385127
2008-11-07,17830,UTX,0.02343426,51.81,0.898572942,0.637531093
2008-11-10,17830,UTX,0.007307237,52.19,0.894952564,0.637789169
2008-11-11,17830,UTX,-0.007501063,51.8,0.774146675,0.63781294
2008-11-12,17830,UTX,-0.047541394,49.01,0.784428101,0.643691615
2008-11-13,17830,UTX,0.064589457,52.28,0.784251322,0.657818008
2008-11-14,17830,UTX,-0.040001498,50.23,0.757022522,0.661468242
2008-11-17,17830,UTX,-0.042290781,48.15,0.757281559,0.66561457
2008-11-18,17830,UTX,0.024008476,49.32,0.754611214,0.668070714
2008-11-19,17830,UTX,-0.069905431,45.99,0.786991413,0.680846885
2008-11-20,17830,UTX,-0.062120115,43.22,0.798784623,0.686994227
2008-11-21,17830,UTX,0.076798065,46.67,0.847823761,0.706643858
2008-11-24,17830,UTX,0.050961139,49.11,0.860583171,0.715464625
2008-11-25,17830,UTX,-0.041153299,47.13,0.857276253,0.719097921
2008-11-26,17830,UTX,0.012650642,47.73,0.730246262,0.717366699
2008-11-28,17830,UTX,0.016622085,48.53,0.730683705,0.718262691
2008-12-01,17830,UTX,-0.061836043,45.62,0.748601091,0.726738764
2008-12-02,17830,UTX,0.009598784,46.06,0.741758308,0.725697174
2008-12-03,17830,UTX,0.026988512,47.32,0.751262611,0.725586418
2008-12-04,17830,UTX,-0.003386728,47.16,0.719184566,0.725430633
2008-12-05,17830,UTX,0.03847813,49.01,0.707091832,0.727973304
2008-12-08,17830,UTX,-0.007372107,48.65,0.67880239,0.726728616
2008-12-09,17830,UTX,-0.014075598,47.97,0.673854406,0.72681268
2008-12-10,17830,UTX,0.000833652,48.01,0.672943656,0.726344377
2008-12-11,17830,UTX,-0.019561076,47.08,0.67511723,0.726501639
2008-12-12,17830,UTX,0.036291427,48.82,0.669706898,0.730354355
2008-12-15,17830,UTX,0.016455857,49.63,0.630666588,0.731460295
2008-12-16,17830,UTX,0.040281689,51.67,0.631797235,0.733135402
2008-12-17,17830,UTX,-0.020925417,50.6,0.617374362,0.73124999
2008-12-18,17830,UTX,0.004141413,50.81,0.612414017,0.728562875
2008-12-19,17830,UTX,0.010960711,51.37,0.55513902,0.724784628
2008-12-22,17830,UTX,0.007177182,51.74,0.498121561,0.723735397
2008-12-23,17830,UTX,-0.021884733,50.62,0.441938656,0.724692143
2008-12-24,17830,UTX,0.010415569,51.15,0.408559229,0.725065595
2008-12-26,17830,UTX,-0.000391076,51.13,0.377618182,0.722451983
2008-12-29,17830,UTX,0.003904368,51.33,0.376271413,0.70884943
2008-12-30,17830,UTX,0.032771113,53.04,0.387382183,0.701917389
2008-12-31,17830,UTX,0.010502654,53.6,0.304010519,0.701765838
2009-01-02,17830,UTX,0.024875035,54.95,0.309778642,0.688541032
2009-01-05,17830,UTX,-0.011899519,54.3,0.309673336,0.688946957
2009-01-06,17830,UTX,0.010624361,54.88,0.307805349,0.684162566
2009-01-07,17830,UTX,-0.025093218,53.52,0.305226504,0.678667301
2009-01-08,17830,UTX,-0.000187017,53.51,0.30280171,0.678370697
2009-01-09,17830,UTX,-0.015252734,52.7,0.303739263,0.663741226
2009-01-12,17830,UTX,-0.006472904,52.36,0.305890839,0.661919089
2009-01-13,17830,UTX,-0.030246859,50.8,0.318306547,0.613039364
2009-01-14,17830,UTX,-0.015273041,50.03,0.301286343,0.610899321
2009-01-15,17830,UTX,-0.006819198,49.69,0.297163501,0.597144036
2009-01-16,17830,UTX,0.027980859,51.1,0.278663154,0.582391533
2009-01-20,17830,UTX,-0.034644241,49.36,0.294895293,0.580468141
2009-01-21,17830,UTX,-0.002231488,49.25,0.294271571,0.577299481
2009-01-22,17830,UTX,-0.006109626,48.95,0.291099173,0.575347207
2009-01-23,17830,UTX,-0.031966528,47.41,0.306233783,0.571106642
2009-01-26,17830,UTX,0.026229967,48.67,0.316339311,0.573550634
2009-01-27,17830,UTX,0.011643945,49.24,0.316968433,0.570970509
2009-01-28,17830,UTX,0.02843001,50.66,0.333869677,0.565552208
2009-01-29,17830,UTX,-0.039868283,48.68,0.360096747,0.511619716
2009-01-30,17830,UTX,-0.014275411,47.99,0.338208673,0.51128038
2009-02-02,17830,UTX,-0.009421241,47.54,0.333891166,0.508019428
2009-02-03,17830,UTX,0.016067228,48.31,0.324999963,0.506283096
2009-02-04,17830,UTX,-0.016277767,47.53,0.326330014,0.506616724
2009-02-05,17830,UTX,0.010880591,48.05,0.326499022,0.494527881
2009-02-06,17830,UTX,0.020189807,49.03,0.331354304,0.480243136
2009-02-09,17830,UTX,0.011961179,49.62,0.335837362,0.46651745
2009-02-10,17830,UTX,-0.05297049,47.06,0.375419345,0.475727568
2009-02-11,17830,UTX,0.011829752,47.62,0.380079128,0.476149892
2009-02-12,17830,UTX,-0.015022271,46.91,0.37063555,0.476783255
2009-02-13,17830,UTX,0.003829657,47.09,0.369084838,0.467579381
2009-02-17,17830,UTX,-0.030400446,45.68,0.38109712,0.452060357
2009-02-18,17830,UTX,-0.009789764,44.85,0.363191245,0.445770783
2009-02-19,17830,UTX,-0.002902207,44.72,0.347750586,0.43807378
2009-02-20,17830,UTX,-0.016458704,43.99,0.350171359,0.436142135
2009-02-23,17830,UTX,-0.037993706,42.35,0.368420426,0.420231903
2009-02-24,17830,UTX,0.015231411,43,0.363543086,0.402746631
2009-02-25,17830,UTX,-0.035025286,41.52,0.360766108,0.377441053
2009-02-26,17830,UTX,-0.010167514,41.1,0.35429644,0.362257233
2009-02-27,17830,UTX,-0.006590671,40.83,0.328509577,0.353839083
2009-03-02,17830,UTX,-0.041505561,39.17,0.330436999,0.361139035
2009-03-03,17830,UTX,-0.0159546,38.55,0.330765412,0.359818951
2009-03-04,17830,UTX,0.015700106,39.16,0.342578342,0.341701673
2009-03-05,17830,UTX,-0.032177177,37.92,0.339152885,0.345983002
2009-03-06,17830,UTX,0.016217778,38.54,0.351391839,0.342851123
2009-03-09,17830,UTX,-0.025756879,37.56,0.34741339,0.345827586
2009-03-10,17830,UTX,0.082497538,40.79,0.465576031,0.377307063
2009-03-11,17830,UTX,0.006597191,41.06,0.46299046,0.377650021
2009-03-12,17830,UTX,0.017861529,41.8,0.442023095,0.379089618
2009-03-13,17830,UTX,-0.02986763,40.57,0.445325764,0.383092159
2009-03-16,17830,UTX,0.013465926,41.12,0.449949608,0.382821323
2009-03-17,17830,UTX,0.014246042,41.71,0.454204514,0.376339937
2009-03-18,17830,UTX,0.004067716,41.88,0.445889125,0.374633837
2009-03-19,17830,UTX,-0.02001803,41.05,0.449037585,0.365916619
2009-03-20,17830,UTX,-0.01274791,40.53,0.449968975,0.364698777
2009-03-23,17830,UTX,0.070259003,43.48,0.51670302,0.393112579
2009-03-24,17830,UTX,-0.006229362,43.21,0.499120897,0.392251523
2009-03-25,17830,UTX,0.011047748,43.69,0.497822069,0.392720166
2009-03-26,17830,UTX,0.03993392,45.47,0.497654099,0.39974796
2009-03-27,17830,UTX,-0.02201353,44.48,0.503657233,0.401056231
2009-03-30,17830,UTX,-0.043185201,42.6,0.528477947,0.40936923
2009-03-31,17830,UTX,0.008880452,42.98,0.504467259,0.409819288
2009-04-01,17830,UTX,0.020723772,43.88,0.501795284,0.406276164
2009-04-02,17830,UTX,0.045877355,45.94,0.519592395,0.417027962
2009-04-03,17830,UTX,-0.006770871,45.63,0.502247626,0.413429864
2009-04-06,17830,UTX,0.014792056,46.31,0.502007025,0.414490978
2009-04-07,17830,UTX,-0.025146541,45.16,0.501482657,0.416096642
2009-04-08,17830,UTX,-0.012030072,44.62,0.42789707,0.414087559
2009-04-09,17830,UTX,0.05811701,47.29,0.466866412,0.431603142
2009-04-13,17830,UTX,-0.01921544,46.39,0.473346673,0.432176592
2009-04-14,17830,UTX,-0.018272938,45.55,0.464213091,0.433328168
2009-04-15,17830,UTX,0.026217303,46.76,0.469041995,0.433123198
2009-04-16,17830,UTX,0.015702075,47.5,0.469386805,0.433456885
2009-04-17,17830,UTX,-0.003796196,47.32,0.470623656,0.433325234
2009-04-20,17830,UTX,-0.032430221,45.81,0.48105692,0.433951012
2009-04-21,17830,UTX,0.046490379,47.99,0.496685721,0.439146809
2009-04-22,17830,UTX,-0.02318777,46.89,0.452746897,0.441512994
2009-04-23,17830,UTX,0.024230067,48.04,0.456696603,0.444148235
2009-04-24,17830,UTX,0.0273087,49.37,0.462822032,0.442715411
2009-04-27,17830,UTX,-0.018603986,48.46,0.452770854,0.441317778
2009-04-28,17830,UTX,-0.010162463,47.97,0.446325941,0.441147684
2009-04-29,17830,UTX,0.01940647,48.91,0.415246166,0.439125367
2009-04-30,17830,UTX,-0.001432025,48.84,0.416061398,0.431758727
2009-05-01,17830,UTX,0.013826965,49.52,0.413683368,0.431590695
2009-05-04,17830,UTX,0.032972387,51.18,0.400106727,0.435883277
2009-05-05,17830,UTX,0.012620031,51.83,0.39846641,0.435463133
2009-05-06,17830,UTX,0.008835849,52.29,0.397355746,0.434249024
2009-05-07,17830,UTX,-0.010960851,51.72,0.38632837,0.434559132
2009-05-08,17830,UTX,0.034771407,53.55,0.392082132,0.438099018
2009-05-11,17830,UTX,-0.019802787,52.5,0.359899325,0.439629973
2009-05-12,17830,UTX,0.006455121,52.84,0.348977383,0.425809067
2009-05-13,17830,UTX,-0.035541171,50.61,0.368799252,0.431849887
2009-05-14,17830,UTX,0.017626732,51.51,0.363850145,0.431794731
2009-05-15,17830,UTX,-0.004474998,51.28,0.363062591,0.431950859
2009-05-18,17830,UTX,0.032613356,52.98,0.374916675,0.431355931
2009-05-19,17830,UTX,-0.01291808,52.3,0.355474579,0.431766596
2009-05-20,17830,UTX,-0.010764732,51.74,0.329007886,0.432456656
2009-05-21,17830,UTX,-0.019122679,50.76,0.325061732,0.432962232
2009-05-22,17830,UTX,0.005500843,51.04,0.316845741,0.425140105
2009-05-26,17830,UTX,0.032764339,52.74,0.322578145,0.428608449
2009-05-27,17830,UTX,-0.024957873,51.44,0.328757059,0.425404666
2009-05-28,17830,UTX,0.018109037,52.38,0.328862683,0.425465549
2009-05-29,17830,UTX,0.004381388,52.61,0.324398146,0.424924187
2009-06-01,17830,UTX,0.049324307,55.27,0.359741262,0.424093253
2009-06-02,17830,UTX,0.005593328,55.58,0.358685443,0.421828468
2009-06-03,17830,UTX,-0.016142593,54.69,0.352198273,0.423633695
2009-06-04,17830,UTX,0.008012812,55.13,0.35105805,0.416704311
2009-06-05,17830,UTX,0.022597737,56.39,0.35697929,0.417530954
2009-06-08,17830,UTX,0.00177143,56.49,0.35297818,0.412578089
2009-06-09,17830,UTX,-0.017320131,55.52,0.342782038,0.385342501
2009-06-10,17830,UTX,-0.000360065,55.5,0.333636855,0.385477524
2009-06-11,17830,UTX,0.000900594,55.55,0.333468355,0.384651831
2009-06-12,17830,UTX,0.005207418,55.84,0.30300878,0.37820713
2009-06-15,17830,UTX,-0.020260872,54.72,0.310936767,0.381211171
2009-06-16,17830,UTX,-0.002561277,54.58,0.310436755,0.380974558
2009-06-17,17830,UTX,0.001830324,54.68,0.291112942,0.381008505
2009-06-18,17830,UTX,0.00456158,54.93,0.286461927,0.377775688
2009-06-19,17830,UTX,-0.013379102,54.2,0.288106902,0.377896564
2009-06-22,17830,UTX,-0.030344781,52.58,0.300915564,0.360142904
2009-06-23,17830,UTX,-0.014173978,51.84,0.305450074,0.361331236
2009-06-24,17830,UTX,-0.020069043,50.81,0.29010302,0.363868523
2009-06-25,17830,UTX,0.023727269,52.03,0.290104616,0.358498842
2009-06-26,17830,UTX,-0.009267814,51.55,0.284668087,0.355888041
2009-06-29,17830,UTX,0.017689612,52.47,0.291351441,0.344805307
2009-06-30,17830,UTX,-0.009767548,51.96,0.230541592,0.345622862
2009-07-01,17830,UTX,0.006140111,52.28,0.230804253,0.343831907
2009-07-02,17830,UTX,-0.039802722,50.24,0.260528637,0.343003682
2009-07-06,17830,UTX,0.013051458,50.9,0.264027254,0.343342319
2009-07-07,17830,UTX,-0.029305234,49.43,0.259823993,0.347886168
2009-07-08,17830,UTX,0.005045251,49.68,0.261344196,0.343825117
2009-07-09,17830,UTX,-0.000604182,49.65,0.258717365,0.342737115
2009-07-10,17830,UTX,-0.00020102,49.64,0.258756376,0.323082129
2009-07-13,17830,UTX,0.035230069,51.42,0.294062689,0.327629036
2009-07-14,17830,UTX,0.003107168,51.58,0.293352149,0.325097647
2009-07-15,17830,UTX,0.041210079,53.75,0.325373267,0.330949713
2009-07-16,17830,UTX,0.004084646,53.97,0.325747528,0.329855874
2009-07-17,17830,UTX,-0.003154972,53.8,0.325749165,0.329811403
2009-07-20,17830,UTX,0.021513907,54.97,0.334424611,0.324419862
2009-07-21,17830,UTX,-0.018359509,53.97,0.337373669,0.314882283
2009-07-22,17830,UTX,-0.015875349,53.12,0.324565207,0.312839305
2009-07-23,17830,UTX,0.004883058,53.38,0.320406108,0.309653488
2009-07-24,17830,UTX,-0.02177946,52.23,0.321901062,0.308775418
2009-07-27,17830,UTX,-0.002300644,52.11,0.311525071,0.306276751
2009-07-28,17830,UTX,0.006313031,52.44,0.310311775,0.305548144
2009-07-29,17830,UTX,0.01438898,53.2,0.308254079,0.304518339
2009-07-30,17830,UTX,0.01917596,54.23,0.312200544,0.306507024
2009-07-31,17830,UTX,0.004416234,54.47,0.311972051,0.305580365
2009-08-03,17830,UTX,0.012950776,55.18,0.274245644,0.299803385
2009-08-04,17830,UTX,-0.007093097,54.79,0.275176429,0.299374096
2009-08-05,17830,UTX,-0.010457489,54.22,0.253772228,0.299808492
2009-08-06,17830,UTX,0.015373224,55.06,0.256606948,0.3002728
2009-08-07,17830,UTX,0.009579965,55.59,0.256281276,0.2929329
2009-08-10,17830,UTX,0.005382488,55.89,0.255477502,0.290080128
2009-08-11,17830,UTX,-0.002149308,55.77,0.232743172,0.289946555
2009-08-12,17830,UTX,0.042133774,58.17,0.267766498,0.291794849
2009-08-13,17830,UTX,-0.01332539,57.4,0.242120053,0.291714463
2009-08-14,17830,UTX,-0.00331549,57.21,0.24310693,0.291623605
2009-08-17,17830,UTX,-0.019058464,56.13,0.253994224,0.287671467
2009-08-18,17830,UTX,0.012042201,56.81,0.246853039,0.28712331
2009-08-19,17830,UTX,-0.007509123,56,0.238538158,0.286640112
2009-08-20,17830,UTX,0.022250609,57.26,0.238931152,0.286564375
2009-08-21,17830,UTX,0.025007685,58.71,0.249893191,0.290160213
2009-08-24,17830,UTX,0.009998845,59.3,0.230722735,0.283961247
2009-08-25,17830,UTX,0.006890208,59.71,0.228556458,0.278782724
2009-08-26,17830,UTX,0.001004495,59.77,0.229439778,0.276977053
2009-08-27,17830,UTX,0.004006961,60.01,0.22778689,0.276966099
2009-08-28,17830,UTX,-0.006185088,59.64,0.226327291,0.260326947
2009-08-31,17830,UTX,-0.004706056,59.36,0.228743045,0.260454158
2009-09-01,17830,UTX,-0.005066815,59.06,0.228791782,0.258398586
2009-09-02,17830,UTX,-0.003562338,58.85,0.227040144,0.258218613
2009-09-03,17830,UTX,0.013502431,59.65,0.223315372,0.255776541
2009-09-04,17830,UTX,0.014479662,60.52,0.222806765,0.257191052
2009-09-08,17830,UTX,-0.002315679,60.38,0.223420281,0.254535898
2009-09-09,17830,UTX,0.014142521,61.24,0.226019453,0.255768489
2009-09-10,17830,UTX,0.011527305,61.95,0.225778432,0.25652033
2009-09-11,17830,UTX,0.000645791,61.99,0.182080481,0.256439137
2009-09-14,17830,UTX,-0.006961173,61.56,0.175966401,0.253154141
2009-09-15,17830,UTX,-0.004395647,61.29,0.176544594,0.253314374
2009-09-16,17830,UTX,0.010710438,61.95,0.15747844,0.253919307
2009-09-17,17830,UTX,0.009158929,62.52,0.156170732,0.254267415
2009-09-18,17830,UTX,0.004786526,62.82,0.149541282,0.252342564
2009-09-21,17830,UTX,-0.002390856,62.67,0.138673408,0.243618318
2009-09-22,17830,UTX,0.00889631,63.23,0.118056558,0.241407741
2009-09-23,17830,UTX,-0.00777918,62.74,0.12178978,0.237804624
2009-09-24,17830,UTX,-0.006396414,62.34,0.124672459,0.234982865
2009-09-25,17830,UTX,-0.012916054,61.54,0.135041601,0.235867262
2009-09-28,17830,UTX,0.001623681,61.64,0.13471154,0.233959309
2009-09-29,17830,UTX,-0.005368384,61.31,0.134170208,0.233173229
2009-09-30,17830,UTX,-0.006217287,60.93,0.135123464,0.23374889
2009-10-01,17830,UTX,-0.01554825,59.99,0.145750853,0.220552312
2009-10-02,17830,UTX,-0.006019078,59.63,0.146909284,0.220290868
2009-10-05,17830,UTX,0.013326802,60.43,0.146716472,0.211503273
2009-10-06,17830,UTX,0.017388932,61.49,0.150477561,0.213350455
2009-10-07,17830,UTX,-0.006853431,61.07,0.152453166,0.21420275
2009-10-08,17830,UTX,0.011558937,61.78,0.149788261,0.214691067
2009-10-09,17830,UTX,0.006293156,62.17,0.145945041,0.204931605
2009-10-12,17830,UTX,-0.011322862,61.47,0.151245028,0.206958024
